4.807364742333135, 5.092527281025683, 5.432023053051574, 7.080573318632855, 4.891428164602022
3.531786585975079, 3.4298271563199934, 3.5627105282018205, 3.381931064011989, 3.114301361289313
3.735181697662029, 3.952276847605844, 3.756126718469815, 4.530073266314534, 4.078252639968121
4.003680207974012, 4.151479017063048, 4.19157768577032, 5.044622652183752, 4.059078117004947
2.824416495965581, 2.9980706194763704, 3.1515073149105954, 3.8178169790518193, 2.9629787839954433
2.232875636944948, 2.241220470777163, 2.298502114240665, 2.225165917362449, 2.101001408230324
2.371489016367038, 2.488144751341936, 2.4019453349997284, 2.745442153688874, 2.5686391711496315
2.4680454691865394, 2.5730878186968837, 2.5915558945303987, 2.9518697669155918, 2.55929131843766
2.117383611227359, 2.2083730965520103, 2.3016107580907343, 2.6560088202866594, 2.2108785419336465
1.7681520389374974, 1.79110848159574, 1.826488927112449, 1.7862342110897025, 1.7260992020028165
1.873239087608876, 1.9471223916675553, 1.8991740477096126, 2.090645765888567, 2.0034369396294083
1.9155653836576836, 1.9814414651821595, 1.9957616038352581, 2.191516745870106, 1.9899795326624594